"ID","direction","n_neighbours","mean_neighbour_DGR","median_neighbour_DGR","min_distance_m","idw_neighbour_DGR","distance_threshold_m","DGR","DGR_difference"
"001_1","SW",1,3.60509404594111,3.60509404594111,17.0782759548538,3.60509404594111,490,3.26142192852596,-0.343672117415147
"001_1","SW",1,3.60509404594111,3.60509404594111,17.0782759548538,3.60509404594111,500,3.26142192852596,-0.343672117415147
"001_1","NW",0,NA,NA,NA,NA,10,3.26142192852596,NA
"001_1","NW",0,NA,NA,NA,NA,20,3.26142192852596,NA
"001_1","NW",0,NA,NA,NA,NA,30,3.26142192852596,NA
"001_1","NW",0,NA,NA,NA,NA,40,3.26142192852596,NA
"001_1","NW",2,3.42299799981483,3.42299799981483,47.0418903285409,3.42195909902841,50,3.26142192852596,-0.161576071288865
"001_1","NW",3,3.24345090179064,3.35783816228721,47.0418903285409,3.25403692075544,60,3.26142192852596,0.017971026735323
"001_1","NW",4,3.17365940877368,3.16106154600501,47.0418903285409,3.192756928163,70,3.26142192852596,0.08776251975228
"001_1","NW",4,3.17365940877368,3.16106154600501,47.0418903285409,3.192756928163,80,3.26142192852596,0.08776251975228
"001_1","NW",4,3.17365940877368,3.16106154600501,47.0418903285409,3.192756928163,90,3.26142192852596,0.08776251975228
"001_1","NW",7,3.26648387690525,3.35783816228721,47.0418903285409,3.25135334573127,100,3.26142192852596,-0.00506194837928797
"001_1","NW",8,3.20723158103253,3.19461495992194,47.0418903285409,3.21397174874438,110,3.26142192852596,0.0541903474934324
"001_1","NW",8,3.20723158103253,3.19461495992194,47.0418903285409,3.21397174874438,120,3.26142192852596,0.0541903474934324
"001_1","NW",8,3.20723158103253,3.19461495992194,47.0418903285409,3.21397174874438,130,3.26142192852596,0.0541903474934324
"001_1","NW",9,3.20908670490501,3.22392769588485,47.0418903285409,3.21455470545098,140,3.26142192852596,0.0523352236209518
"001_1","NW",10,3.19162001824557,3.12917376709772,47.0418903285409,3.20546718340223,150,3.26142192852596,0.0698019102803946
"001_1","NW",10,3.19162001824557,3.12917376709772,47.0418903285409,3.20546718340223,160,3.26142192852596,0.0698019102803946
"001_1","NW",13,3.09561928013073,3.03139175755666,47.0418903285409,3.15305011103581,170,3.26142192852596,0.165802648395231
"001_1","NW",16,3.05044148003478,2.99783834363974,47.0418903285409,3.12287049654649,180,3.26142192852596,0.210980448491181
"001_1","NW",16,3.05044148003478,2.99783834363974,47.0418903285409,3.12287049654649,190,3.26142192852596,0.210980448491181
"001_1","NW",16,3.05044148003478,2.99783834363974,47.0418903285409,3.12287049654649,200,3.26142192852596,0.210980448491181
"001_1","NW",17,3.05617243300984,3.03139175755666,47.0418903285409,3.12356801992992,210,3.26142192852596,0.205249495516116
"001_1","NW",20,3.03562902867864,2.99110101044548,47.0418903285409,3.10834448925753,220,3.26142192852596,0.225792899847317
"001_1","NW",21,2.99979359321309,2.96428492972281,47.0418903285409,3.08944865841832,230,3.26142192852596,0.261628335312873
"001_1","NW",21,2.99979359321309,2.96428492972281,47.0418903285409,3.08944865841832,240,3.26142192852596,0.261628335312873
"001_1","NW",22,2.97993801990667,2.9566548133234,47.0418903285409,3.07826630471498,250,3.26142192852596,0.281483908619286
"001_1","NW",24,2.99167127448873,2.9566548133234,47.0418903285409,3.07994603802073,260,3.26142192852596,0.26975065403723
"001_1","NW",27,2.94290387987049,2.93800924875002,47.0418903285409,3.05211436365597,270,3.26142192852596,0.318518048655471
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,280,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,290,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,300,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,310,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,320,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,330,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,340,3.26142192852596,0.328867140761766
"001_1","NW",28,2.93255478776419,2.93689602442676,47.0418903285409,3.04552336236583,350,3.26142192852596,0.328867140761766
