"direction","distance_threshold_m","predictor","slope","p_value","r_squared","adj_r_squared","AIC","sample_size","conf_low","conf_high","relationship_sign","status"
"NE",260,"n_neighbours",0.0021657455964124,0.259539515532023,0.00186631074547452,0.000400622508683668,1091.42279741957,683,-0.00160265360663867,0.00593414479946347,"positive","OK"
"NE",270,"n_neighbours",0.00177573102376727,0.328278321399559,0.00140338937464251,-0.0000629786292127843,1091.73949046716,683,-0.00178820761864634,0.00533966966618088,"positive","OK"
"NE",280,"n_neighbours",0.00140263895615234,0.410556059496416,0.000994640449500258,-0.000472327773040959,1092.01900112438,683,-0.00194195831921263,0.00474723623151731,"positive","OK"
"NE",290,"n_neighbours",0.00123865059165352,0.441204654995563,0.00087125447556632,-0.00059589493049006,1092.10335244003,683,-0.0019173284818217,0.00439462966512873,"positive","OK"
"NE",300,"n_neighbours",0.00132201289311481,0.389269179388868,0.00108864051407763,-0.00037818967606329,1091.95473213504,683,-0.00169102091464524,0.00433504670087485,"positive","OK"
"NE",310,"n_neighbours",0.00143560993603541,0.327620491610727,0.00140720900003258,-0.0000591533949747536,1091.73687799171,683,-0.00144177821655997,0.00431299808863078,"positive","OK"
"NE",320,"n_neighbours",0.00147952878031764,0.29608885082753,0.00160301463681092,0.000136939768436206,1091.60294115144,683,-0.00129860649288637,0.00425766405352165,"positive","OK"
"NE",330,"n_neighbours",0.00158263309097369,0.248449107668723,0.00195547420373411,0.000489916897131626,1091.36178218399,683,-0.00110751531613407,0.00427278149808145,"positive","OK"
"NE",340,"n_neighbours",0.00142185937156742,0.284384012916965,0.00168266622914686,0.000216708323462766,1091.54844959291,683,-0.00118392842475808,0.00402764716789292,"positive","OK"
"NE",350,"n_neighbours",0.00129596201214738,0.315565939306394,0.00147904555114817,0.0000127886430001389,1091.68774271883,683,-0.00123757453047912,0.00382949855477388,"positive","OK"
"NE",360,"n_neighbours",0.00122722383373638,0.328775899998417,0.0014005069642519,-0.0000658652722176356,1091.74146191733,683,-0.00123838342366147,0.00369283109113423,"positive","OK"
"NE",370,"n_neighbours",0.00115704200164782,0.344993922506472,0.001309626849008,-0.00015687883843829,1091.80361726073,683,-0.00124697677627515,0.0035610607795708,"positive","OK"
"NE",380,"n_neighbours",0.000900858938075842,0.451761163789604,0.000831732090599893,-0.00063547535126407,1092.13036923358,683,-0.0014484031150184,0.00325012099117009,"positive","OK"
"NE",390,"n_neighbours",0.000758010975881681,0.515037350709318,0.000622611823532057,-0.000844902696550909,1092.27330231344,683,-0.00152694931013454,0.0030429712618979,"positive","OK"
"NE",400,"n_neighbours",0.000600568863603965,0.592541824660787,0.000420766873969493,-0.00104704404104661,1092.41123437214,683,-0.00160183894717844,0.00280297667438637,"positive","OK"
"NE",410,"n_neighbours",0.000626920036626446,0.561946269604145,0.000494140115194336,-0.000973563056442694,1092.36109751308,683,-0.00149450090144456,0.00274834097469745,"positive","OK"
"NE",420,"n_neighbours",0.000731326212138971,0.483011540409504,0.00072281870071122,-0.000744548672709122,1092.20481494377,683,-0.00131458376003806,0.002777236184316,"positive","OK"
"NE",430,"n_neighbours",0.000850051504790142,0.397139524354376,0.0010530381249948,-0.000413844344718806,1091.97907463369,683,-0.00111983630470218,0.00281993931428246,"positive","OK"
"NE",440,"n_neighbours",0.00100762391216743,0.301044422862729,0.00157049437114122,0.000104371749072407,1091.62518779286,683,-0.000903927843053984,0.00291917566738884,"positive","OK"
"NE",450,"n_neighbours",0.00115381905864361,0.223881447700243,0.00217150542045965,0.000706265340313483,1091.2139277663,683,-0.000707120571850016,0.00301475868913724,"positive","OK"
"NE",460,"n_neighbours",0.0012274710679307,0.182974832158002,0.00260247711257418,0.0011378698836646,1090.91886979521,683,-0.000580531454462705,0.0030354735903241,"positive","OK"
"NE",470,"n_neighbours",0.00127401491200088,0.156928781978695,0.00293993635075866,0.00147582465670681,1090.68774463774,683,-0.000491263834111191,0.00303929365811296,"positive","OK"
"NE",480,"n_neighbours",0.00130570343078164,0.137619419553144,0.00323410749220572,0.00177042776752467,1090.48620358502,683,-0.000418986345008056,0.00303039320657133,"positive","OK"
"NE",490,"n_neighbours",0.00122211816550291,0.153446834467028,0.0029898582665899,0.00152581987931621,1090.65354657548,683,-0.000457013575640963,0.00290124990664679,"positive","OK"
"NE",500,"n_neighbours",0.00118835147839573,0.156376791696555,0.00294776623186387,0.00148366603543493,1090.68238103931,683,-0.000456037021561457,0.00283273997835291,"positive","OK"
"NW",10,"idw_neighbour_DGR",NA,NA,NA,NA,NA,0,NA,NA,NA,"Skipped: sample size < 10"
"NW",20,"idw_neighbour_DGR",NA,NA,NA,NA,NA,0,NA,NA,NA,"Skipped: sample size < 10"
"NW",30,"idw_neighbour_DGR",NA,NA,NA,NA,NA,0,NA,NA,NA,"Skipped: sample size < 10"
"NW",40,"idw_neighbour_DGR",NA,NA,NA,NA,NA,3,NA,NA,NA,"Skipped: sample size < 10"
"NW",50,"idw_neighbour_DGR",0.892357468801234,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000141714920796259,0.555866078625986,0.554929087230682,353.683028939341,476,0.820366169189081,0.964348768413388,"positive","OK"
"NW",60,"idw_neighbour_DGR",0.94199310157528,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247450006257477,0.586383195194731,0.585550968223292,328.138253734168,499,0.872268691436059,1.0117175117145,"positive","OK"
"NW",70,"idw_neighbour_DGR",0.955536217178017,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000397655382681405,0.578091604925914,0.577251149955647,341.717985673601,504,0.88395443974277,1.02711799461326,"positive","OK"
"NW",80,"idw_neighbour_DGR",0.97316710543449,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310683634545745,0.577299754408826,0.576469302059924,342.011172126319,511,0.900652399304542,1.04568181156444,"positive","OK"
"NW",90,"idw_neighbour_DGR",0.976869758291408,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202269014971823,0.551496522754472,0.550632354204866,374.805815095756,521,0.900902481477167,1.05283703510565,"positive","OK"
"NW",100,"idw_neighbour_DGR",0.914298144679892,0.0000000000000000000000000000000000000000000000000000000000000000000000820831212192534,0.44627467427055,0.445241604632995,504.680773061044,538,0.827884688270597,1.00071160108919,"positive","OK"
"NW",110,"idw_neighbour_DGR",0.885663418880818,0.0000000000000000000000000000000000000000000000000000000000000000479837411427652,0.410134271606285,0.409061788463751,551.88168615535,552,0.796701169188059,0.974625668573577,"positive","OK"
"NW",120,"idw_neighbour_DGR",0.872608365237261,0.00000000000000000000000000000000000000000000000000000000000000136189251518224,0.397950594285723,0.396873582826485,570.402287493179,561,0.783441319395634,0.961775411078889,"positive","OK"
"NW",130,"idw_neighbour_DGR",0.855531971449785,0.00000000000000000000000000000000000000000000000000000000000369990139506673,0.375481967706612,0.374384396472353,603.342311021681,571,0.764680718321419,0.94638322457815,"positive","OK"
"NW",140,"idw_neighbour_DGR",0.857477843835036,0.000000000000000000000000000000000000000000000000000000000193450698290731,0.361740753604436,0.360638406028623,634.384029471824,581,0.764508377516556,0.950447310153516,"positive","OK"
"NW",150,"idw_neighbour_DGR",0.893213629109,0.000000000000000000000000000000000000000000000000000000000000565990686407889,0.371418296555036,0.370343797916668,636.046019719338,587,0.798856618484517,0.987570639733484,"positive","OK"
"NW",160,"idw_neighbour_DGR",0.917267339847519,0.0000000000000000000000000000000000000000000000000000000000000178418927840879,0.377271122541575,0.376212059824809,636.371346494582,590,0.821817997890537,1.0127166818045,"positive","OK"
"NW",170,"idw_neighbour_DGR",0.914630759627719,0.0000000000000000000000000000000000000000000000000000000000000640302924725711,0.370610862246905,0.369554840203695,646.749770807808,598,0.818744991823482,1.01051652743196,"positive","OK"
"NW",180,"idw_neighbour_DGR",0.919464521850429,0.00000000000000000000000000000000000000000000000000000000000000394522164240215,0.372536998194327,0.371498152164847,650.538389550185,606,0.824109167146157,1.0148198765547,"positive","OK"
"NW",190,"idw_neighbour_DGR",0.815684119628977,0.00000000000000000000000000000000000000000000000000605279543526782,0.307858818215018,0.306729713513901,723.478477561603,615,0.718673397605035,0.912694841652919,"positive","OK"
"NW",200,"idw_neighbour_DGR",0.847229317378905,0.000000000000000000000000000000000000000000000000000170331200375242,0.315846746052045,0.314730672228313,716.339553426593,615,0.748324907931676,0.946133726826134,"positive","OK"
"NW",210,"idw_neighbour_DGR",0.873510037185511,0.000000000000000000000000000000000000000000000000000000674890870891798,0.3267375362149,0.325644577669794,713.593700362563,618,0.774296149813568,0.972723924557454,"positive","OK"
"NW",220,"idw_neighbour_DGR",0.861742218837263,0.00000000000000000000000000000000000000000000000000000154914305270025,0.323637051444933,0.322544381091855,720.751897008055,621,0.763411112445802,0.960073325228724,"positive","OK"
"NW",230,"idw_neighbour_DGR",0.883386179021343,0.00000000000000000000000000000000000000000000000000000210327820664567,0.32254431347399,0.321451643011851,725.005735566551,622,0.782415046400413,0.984357311642273,"positive","OK"
"NW",240,"idw_neighbour_DGR",0.886638517718933,0.00000000000000000000000000000000000000000000000000000442263042633727,0.320499933703696,0.319405730698388,728.212876991072,623,0.784901986288595,0.988375049149271,"positive","OK"
"NW",250,"idw_neighbour_DGR",0.886592288480454,0.0000000000000000000000000000000000000000000000000000102098987378079,0.318252046762375,0.317155988959742,731.048645249213,624,0.784416248808287,0.988768328152622,"positive","OK"
"NW",260,"idw_neighbour_DGR",0.892892256261674,0.0000000000000000000000000000000000000000000000000000159306191464601,0.316443124513116,0.3153476808024,733.34497852484,626,0.789726032655798,0.996058479867549,"positive","OK"
"NW",270,"idw_neighbour_DGR",0.901771441600625,0.0000000000000000000000000000000000000000000000000000194480319524966,0.315591296168893,0.314496242242763,734.908785283406,627,0.797457670114508,1.00608521308674,"positive","OK"
"NW",280,"idw_neighbour_DGR",0.906863656298492,0.000000000000000000000000000000000000000000000000000128974756472067,0.311038851446355,0.309938274531732,739.374528572339,628,0.800930123348419,1.01279718924857,"positive","OK"
"NW",290,"idw_neighbour_DGR",0.907373005069327,0.000000000000000000000000000000000000000000000000000281257053121661,0.308511472842011,0.307410376461186,743.524302840484,630,0.800922245931986,1.01382376420667,"positive","OK"
"NW",300,"idw_neighbour_DGR",0.910782664759066,0.000000000000000000000000000000000000000000000000000540385178246435,0.306268983285408,0.305167822941417,747.580011376125,632,0.80353897021133,1.0180263593068,"positive","OK"
"NW",310,"idw_neighbour_DGR",0.912087957967239,0.00000000000000000000000000000000000000000000000000238507381217751,0.303003212258245,0.301896868150718,750.548199797061,632,0.803859503355801,1.02031641257868,"positive","OK"
"NW",320,"idw_neighbour_DGR",0.917851720698396,0.00000000000000000000000000000000000000000000000000814927423761,0.30028906619038,0.299178413914492,753.004465267045,632,0.808235440514514,1.02746800088228,"positive","OK"
"NW",330,"idw_neighbour_DGR",0.924548199108133,0.0000000000000000000000000000000000000000000000000179943401978177,0.298533753412101,0.297420314925454,754.587931329325,632,0.813669227596416,1.03542717061985,"positive","OK"
"NW",340,"idw_neighbour_DGR",0.923887523888957,0.0000000000000000000000000000000000000000000000000770437241680967,0.29529973958742,0.294181167745496,757.494984414047,632,0.812226205869229,1.03554884190869,"positive","OK"
"NW",350,"idw_neighbour_DGR",0.92745115318781,0.000000000000000000000000000000000000000000000000175604110671684,0.293461166817116,0.292339676605714,759.14173393157,632,0.814861959916913,1.04004034645871,"positive","OK"
"NW",360,"idw_neighbour_DGR",0.930389535140968,0.000000000000000000000000000000000000000000000000353327398399181,0.291897158756024,0.290773185992145,760.539195232498,632,0.817016175911195,1.04376289437074,"positive","OK"
"NW",370,"idw_neighbour_DGR",0.932084020423702,0.000000000000000000000000000000000000000000000000807773644359377,0.290043024893975,0.288916109060473,762.191894582807,632,0.817992641743524,1.04617539910388,"positive","OK"
"NW",380,"idw_neighbour_DGR",0.933279533188191,0.00000000000000000000000000000000000000000000000130411994706842,0.288966764890604,0.28783814070789,763.149250161061,632,0.818742558483042,1.04781650789334,"positive","OK"
"NW",390,"idw_neighbour_DGR",0.933054639001045,0.00000000000000000000000000000000000000000000000302328151101311,0.287073660582689,0.285942031472503,764.829694815391,632,0.818015480468627,1.04809379753346,"positive","OK"
"NW",400,"idw_neighbour_DGR",0.933209407841348,0.00000000000000000000000000000000000000000000000545962392592476,0.285739957632296,0.284606211533299,766.010900747245,632,0.817775137715356,1.04864367796734,"positive","OK"
"NW",410,"idw_neighbour_DGR",0.93265447878483,0.00000000000000000000000000000000000000000000000953290066026804,0.28447997326328,0.283344227189094,767.124792798982,632,0.81693171663212,1.04837724093754,"positive","OK"
"NW",420,"idw_neighbour_DGR",0.932407430155286,0.0000000000000000000000000000000000000000000000139625915114363,0.283615993257311,0.28247887578629,767.887463225589,632,0.816469305497882,1.04834555481269,"positive","OK"
"NW",430,"idw_neighbour_DGR",0.932669029066476,0.0000000000000000000000000000000000000000000000193354499733542,0.2828781467648,0.281739858108871,768.538062623146,632,0.816487443700961,1.04885061443199,"positive","OK"
"NW",440,"idw_neighbour_DGR",0.932696561991005,0.0000000000000000000000000000000000000000000000270567831131241,0.282115855352568,0.28097635671027,769.209513778831,632,0.816292865310388,1.04910025867162,"positive","OK"
"NW",450,"idw_neighbour_DGR",0.932938811731607,0.0000000000000000000000000000000000000000000000361853766602866,0.281455648304787,0.280315101714794,769.790469788324,632,0.816314812562876,1.04956281090034,"positive","OK"
"NW",460,"idw_neighbour_DGR",0.93361975062811,0.0000000000000000000000000000000000000000000000432288879776607,0.281051454368065,0.279910266200395,770.145881039698,632,0.816793892377325,1.05044560887889,"positive","OK"
"NW",470,"idw_neighbour_DGR",0.934454339487684,0.0000000000000000000000000000000000000000000000477476519933734,0.280825410951712,0.279683863984968,770.344555877571,632,0.817458608851289,1.05145007012408,"positive","OK"
"NW",480,"idw_neighbour_DGR",0.934697697874849,0.000000000000000000000000000000000000000000000060764354281297,0.280277015366285,0.279134597930359,770.826294165423,632,0.817512412899508,1.05188298285019,"positive","OK"
"NW",490,"idw_neighbour_DGR",0.935167362566417,0.0000000000000000000000000000000000000000000000757644633212419,0.27977477247222,0.27863155782535,771.267167690235,632,0.817777067570307,1.05255765756253,"positive","OK"
"NW",500,"idw_neighbour_DGR",0.935590704489199,0.0000000000000000000000000000000000000000000000822932185708932,0.279586514110223,0.278443000640556,771.432343433954,632,0.818092381267531,1.05308902771087,"positive","OK"
"NW",10,"mean_neighbour_DGR",NA,NA,NA,NA,NA,0,NA,NA,NA,"Skipped: sample size < 10"
"NW",20,"mean_neighbour_DGR",NA,NA,NA,NA,NA,0,NA,NA,NA,"Skipped: sample size < 10"
"NW",30,"mean_neighbour_DGR",NA,NA,NA,NA,NA,0,NA,NA,NA,"Skipped: sample size < 10"
"NW",40,"mean_neighbour_DGR",NA,NA,NA,NA,NA,3,NA,NA,NA,"Skipped: sample size < 10"
"NW",50,"mean_neighbour_DGR",0.89196232959523,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000195861182572849,0.555260280214002,0.554322010762977,354.331850268714,476,0.819914577886459,0.964010081304001,"positive","OK"
"NW",60,"mean_neighbour_DGR",0.943844361316533,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266317065623425,0.586261046937555,0.585428574194975,328.285595383015,499,0.873965331257761,1.01372339137531,"positive","OK"
"NW",70,"mean_neighbour_DGR",0.955208868288512,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000711517963064313,0.57322236514918,0.572372210498083,347.501334731169,504,0.882934853213555,1.02748288336347,"positive","OK"
"NW",80,"mean_neighbour_DGR",0.971184311261908,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000547055349774514,0.568636191058521,0.567788717956475,352.378621044599,511,0.89752470905283,1.04484391347099,"positive","OK"
"NW",90,"mean_neighbour_DGR",0.969710870948296,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000435762467779189,0.529797691803276,0.528891714330836,399.421299185667,521,0.890932320146566,1.04848942175003,"positive","OK"
"NW",100,"mean_neighbour_DGR",0.900432319292779,0.000000000000000000000000000000000000000000000000000000000000000663135146044967,0.412504069127194,0.411407994629297,536.530673241328,538,0.809254992919589,0.991609645665969,"positive","OK"
"NW",110,"mean_neighbour_DGR",0.869485663617979,0.000000000000000000000000000000000000000000000000000000000723642613860733,0.373698066021422,0.37255933523237,584.96726645113,552,0.775206140911015,0.963765186324943,"positive","OK"
"NW",120,"mean_neighbour_DGR",0.853653605101413,0.0000000000000000000000000000000000000000000000000000000486738238686518,0.359413859288289,0.358267909126014,605.209022460931,561,0.758973973984577,0.948333236218248,"positive","OK"
"NW",130,"mean_neighbour_DGR",0.831600354678758,0.000000000000000000000000000000000000000000000000000362760669872228,0.33389048681462,0.332719819831869,640.156900679601,571,0.734883494164272,0.928317215193244,"positive","OK"
"NW",140,"mean_neighbour_DGR",0.826300912132591,0.00000000000000000000000000000000000000000000000132387460608378,0.309989334051535,0.308797605785648,679.680249086316,581,0.725674879247619,0.926926945017564,"positive","OK"
"NW",150,"mean_neighbour_DGR",0.848111298727248,0.0000000000000000000000000000000000000000000000017127605481539,0.306748481349818,0.305563436018792,693.529085371483,587,0.744578807440693,0.951643790013802,"positive","OK"
"NW",160,"mean_neighbour_DGR",0.865614689497147,0.000000000000000000000000000000000000000000000000720657703774004,0.307484803916667,0.306307056984553,699.040524769257,590,0.760398703205841,0.970830675788453,"positive","OK"
"NW",170,"mean_neighbour_DGR",0.857330422657767,0.00000000000000000000000000000000000000000000000958646582092435,0.298011525578788,0.296833692568014,712.03179187177,598,0.751477100388277,0.963183744927257,"positive","OK"
"NW",180,"mean_neighbour_DGR",0.865521368328305,0.00000000000000000000000000000000000000000000000079298242638066,0.300485625705578,0.299327489324296,716.41158052808,606,0.759994021598931,0.971048715057679,"positive","OK"
"NW",190,"mean_neighbour_DGR",0.753497270889948,0.0000000000000000000000000000000000000202433828572104,0.23987957318073,0.238639572484451,781.095934800526,615,0.647106872455577,0.859887669324318,"positive","OK"
"NW",200,"mean_neighbour_DGR",0.77980049604994,0.00000000000000000000000000000000000000423631041377912,0.243729365162467,0.242495644714119,777.973221648967,615,0.670846194539189,0.888754797560692,"positive","OK"
"NW",210,"mean_neighbour_DGR",0.805807874938662,0.0000000000000000000000000000000000000000656067311433102,0.25282856212035,0.251615621474442,777.964219614175,618,0.696200329696045,0.915415420181279,"positive","OK"
"NW",220,"mean_neighbour_DGR",0.792105447649067,0.000000000000000000000000000000000000000415456957580684,0.247317615703646,0.246101650624007,787.145180698612,621,0.683033236024032,0.901177659274102,"positive","OK"
"NW",230,"mean_neighbour_DGR",0.813303470647918,0.00000000000000000000000000000000000000992036130314582,0.239263667232979,0.238036673147871,797.122082445988,622,0.698928181869015,0.927678759426821,"positive","OK"
"NW",240,"mean_neighbour_DGR",0.80088762910319,0.00000000000000000000000000000000000030638992341517,0.230517541605809,0.229278439418379,805.689671434995,623,0.68557722061755,0.91619803758883,"positive","OK"
"NW",250,"mean_neighbour_DGR",0.795294933227197,0.00000000000000000000000000000000000192947645207176,0.225649189098831,0.224404252103813,810.524402417004,624,0.679289320303889,0.911300546150505,"positive","OK"
"NW",260,"mean_neighbour_DGR",0.800373209499313,0.0000000000000000000000000000000000107980619351073,0.220747867429156,0.219499065934652,815.366497386647,626,0.682155574805483,0.918590844193142,"positive","OK"
"NW",270,"mean_neighbour_DGR",0.807628136947889,0.0000000000000000000000000000000000748970459726708,0.215617515595917,0.214362503620871,820.394908758542,627,0.686628718642197,0.928627555253581,"positive","OK"
"NW",280,"mean_neighbour_DGR",0.802396599182087,0.0000000000000000000000000000000081512574193762,0.203537595512131,0.202265291351607,830.431417513227,628,0.677815886023268,0.926977312340906,"positive","OK"
"NW",290,"mean_neighbour_DGR",0.796460373861303,0.0000000000000000000000000000000658331982320162,0.197672743788601,0.19639515261629,837.186412320581,630,0.67072061316402,0.922200134558586,"positive","OK"
"NW",300,"mean_neighbour_DGR",0.792696382220731,0.000000000000000000000000000000704699437731152,0.191085165622381,0.189801173821782,844.661112622381,632,0.665094302474554,0.920298461966909,"positive","OK"
"NW",310,"mean_neighbour_DGR",0.785088935261169,0.0000000000000000000000000000110992196234534,0.184022510920973,0.182727308557355,850.155170064229,632,0.655748168037912,0.914429702484426,"positive","OK"
"NW",320,"mean_neighbour_DGR",0.783894014105509,0.000000000000000000000000000101507251747232,0.178309534514289,0.177005263934153,854.56463014493,632,0.652239076313177,0.915548951897841,"positive","OK"
"NW",330,"mean_neighbour_DGR",0.784537455278865,0.000000000000000000000000000930730497113397,0.172551412621303,0.171238002165147,858.978021263944,632,0.650125500949768,0.918949409607963,"positive","OK"
"NW",340,"mean_neighbour_DGR",0.773673542909618,0.000000000000000000000000011845163054717,0.165893662211846,0.164569683897897,864.04282016316,632,0.637946457781339,0.909400628037897,"positive","OK"
"NW",350,"mean_neighbour_DGR",0.771937476470492,0.0000000000000000000000000758531727743273,0.161001327169776,0.159669583244648,867.738899655466,632,0.634070262922822,0.909804690018161,"positive","OK"
"NW",360,"mean_neighbour_DGR",0.769101291512512,0.000000000000000000000000323372011711527,0.157162029507638,0.155824191459238,870.624364598784,632,0.629755217857234,0.908447365167789,"positive","OK"
"NW",370,"mean_neighbour_DGR",0.765887995323278,0.00000000000000000000000129288899677097,0.153477083203025,0.152133396033506,873.381489823599,632,0.625161517806994,0.906614472839561,"positive","OK"
"NW",380,"mean_neighbour_DGR",0.763382693373137,0.00000000000000000000000357555148238916,0.150762535178605,0.149414539202698,875.404883972258,632,0.62163267302693,0.905132713719344,"positive","OK"
"NW",390,"mean_neighbour_DGR",0.758950516838068,0.0000000000000000000000130434893329997,0.147297121803893,0.145943625171836,877.978586732793,632,0.616084755969628,0.901816277706508,"positive","OK"
"NW",400,"mean_neighbour_DGR",0.756542254292284,0.0000000000000000000000307132428189544,0.144996606559758,0.143639458316202,879.681369626972,632,0.612811020822994,0.900273487761574,"positive","OK"
"NW",410,"mean_neighbour_DGR",0.755140587901237,0.0000000000000000000000494349532937677,0.143715532379585,0.14235635068495,880.627603222774,632,0.610929731406044,0.89935144439643,"positive","OK"
"NW",420,"mean_neighbour_DGR",0.754436686708427,0.0000000000000000000000726247121430891,0.142678925036149,0.141318097933032,881.39223184317,632,0.609750324309347,0.899123049107507,"positive","OK"
"NW",430,"mean_neighbour_DGR",0.752701159774478,0.000000000000000000000120650966276918,0.141309177494918,0.139946176189354,882.401176631013,632,0.607533867937249,0.897868451611707,"positive","OK"
"NW",440,"mean_neighbour_DGR",0.750674996541722,0.000000000000000000000207410552116503,0.139844879027164,0.138479553438319,883.477988498893,632,0.605018446290909,0.896331546792536,"positive","OK"
"NW",450,"mean_neighbour_DGR",0.749476163380441,0.0000000000000000000003127393672338,0.138733423487485,0.137366333683497,884.294104619324,632,0.603376561166995,0.895575765593887,"positive","OK"
"NW",460,"mean_neighbour_DGR",0.748688719128875,0.000000000000000000000437397933946057,0.13782449007756,0.136455957522128,884.960730986236,632,0.602184916633414,0.895192521624336,"positive","OK"
"NW",470,"mean_neighbour_DGR",0.748875908670612,0.000000000000000000000522170318928892,0.137344157046107,0.135974862057291,885.312731178278,632,0.602038567180308,0.895713250160916,"positive","OK"
"NW",480,"mean_neighbour_DGR",0.746731469284375,0.00000000000000000000081895462522857,0.136122793563243,0.134751559902232,886.206895179602,632,0.599555129364178,0.893907809204571,"positive","OK"
"NW",490,"mean_neighbour_DGR",0.745748104184912,0.00000000000000000000119479506104026,0.135096497758492,0.133723635056521,886.957272623707,632,0.598120727002098,0.893375481367725,"positive","OK"
"NW",500,"mean_neighbour_DGR",0.745153294526187,0.00000000000000000000142625731010061,0.134614945935759,0.133241318865816,887.309052977008,632,0.5973389288926,0.892967660159774,"positive","OK"
"NW",10,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,NA,"Skipped: predictor has insufficient variation"
"NW",20,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,NA,"Skipped: predictor has insufficient variation"
"NW",30,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,NA,"Skipped: predictor has insufficient variation"
"NW",40,"n_neighbours",-1.22820029387339,0.0000703837137471807,0.02295143996395,0.021516713737759,1076.84015287397,683,-1.8311337551583,-0.625266832588483,"negative","OK"
"NW",50,"n_neighbours",0.114492975372541,0.0000000000551052624097686,0.0612156106042976,0.0598370725875638,1049.55394878472,683,0.0807582046475619,0.148227746097521,"positive","OK"
"NW",60,"n_neighbours",0.109696428798973,0.000000000000000000266710772753812,0.111787822022339,0.11048354569638,1011.73269949892,683,0.0864315557041958,0.132961301893751,"positive","OK"
"NW",70,"n_neighbours",0.107327051980334,0.0000000000000000000000178330065416815,0.136267405084541,0.134999075282903,992.644605259476,683,0.0869964636512207,0.127657640309447,"positive","OK"
"NW",80,"n_neighbours",0.106270575996899,0.0000000000000000000000000140342525429683,0.154059257298614,0.152817053564838,978.428703903292,683,0.0875341742456439,0.125006977748154,"positive","OK"
"NW",90,"n_neighbours",0.0837244249245706,0.0000000000000000000000142352453201676,0.136833653506395,0.135566155200237,992.196695220604,683,0.0679028378435187,0.0995460120056225,"positive","OK"
"NW",100,"n_neighbours",0.069241798891731,0.00000000000000000000000000000000000389650734511848,0.206662160474634,0.205497200357857,934.579998031765,683,0.0590344248699497,0.0794491729135123,"positive","OK"
"NW",110,"n_neighbours",0.0649110928553236,0.000000000000000000000000000000000000000118832939465612,0.230400947351198,0.229270845952301,913.830806587002,683,0.0559851081684211,0.0738370775422261,"positive","OK"
"NW",120,"n_neighbours",0.0629620082903083,0.00000000000000000000000000000000000000000895144830344756,0.23619595679248,0.235074364952234,908.668419342295,683,0.0544431694256699,0.0714808471549467,"positive","OK"
"NW",130,"n_neighbours",0.0618219413429155,0.0000000000000000000000000000000000000000000833201003682217,0.24656835589489,0.245461995184016,899.329779321907,683,0.0536909596774133,0.0699529230084178,"positive","OK"
"NW",140,"n_neighbours",0.0549903364111153,0.000000000000000000000000000000000000000000000000905275011006512,0.271338610787797,0.270268623432126,876.49766394057,683,0.0482101670670083,0.0617705057552224,"positive","OK"
"NW",150,"n_neighbours",0.0480185056722141,0.000000000000000000000000000000000000000000000000000160190958770213,0.289527614091178,0.288484335991459,859.232068448039,683,0.0423589240090368,0.0536780873353915,"positive","OK"
"NW",160,"n_neighbours",0.0436926160958362,0.000000000000000000000000000000000000000000000000000287186531884791,0.288312860338189,0.287267798459097,860.39885318653,683,0.0385276475034729,0.0488575846881994,"positive","OK"
"NW",170,"n_neighbours",0.0412304567807756,0.000000000000000000000000000000000000000000000000000126339738872755,0.290021015625677,0.288978462050972,858.757580875052,683,0.0363767532801868,0.0460841602813644,"positive","OK"
"NW",180,"n_neighbours",0.0391219795147116,0.00000000000000000000000000000000000000000000000000426549477528903,0.282671528973037,0.281618183200604,865.791445554933,683,0.0344329182613691,0.0438110407680542,"positive","OK"
"NW",190,"n_neighbours",0.0370981386043455,0.00000000000000000000000000000000000000000000000000476260890403623,0.282440109335722,0.281386423740033,866.011754838744,683,0.0326491110455567,0.0415471661631343,"positive","OK"
"NW",200,"n_neighbours",0.0329030954787353,0.00000000000000000000000000000000000000000000000410696291324763,0.268108079308457,0.267033348147382,879.519062178688,683,0.0288128217957542,0.0369933691617164,"positive","OK"
"NW",210,"n_neighbours",0.030316407733299,0.000000000000000000000000000000000000000000000443365665168764,0.258016764031168,0.256927214492301,888.87192494685,683,0.0264483058171963,0.0341845096494017,"positive","OK"
"NW",220,"n_neighbours",0.0289634588915739,0.0000000000000000000000000000000000000000000000304782395301045,0.263804449317365,0.262723398582148,883.523438976455,683,0.0253230258644419,0.032603891918706,"positive","OK"
"NW",230,"n_neighbours",0.0274280068614981,0.000000000000000000000000000000000000000000000023309728996595,0.264381636456389,0.263301433279379,882.987747837308,683,0.02398568106274,0.0308703326602561,"positive","OK"
