"plot_id","DGR","closest_SW_distance_m","closest_SE_distance_m","log_closest_SW","log_closest_SE"
"118_2",3.9707841561509,15.3540422623094,46.9192433576776,2.73137877892956,3.84842789743354
"132_3",3.0704583386155,16.0582673591366,45.7400838648129,2.77622381721516,3.82297502210439
"017_6",3.67011773245041,125.116934627737,45.0220809474775,4.82924877703826,3.80715305714419
"015_1",2.89278070049795,16.9051936644874,46.3946467076682,2.82762089214199,3.8371840798967
"021_3",4.05643354353077,15.6047416653633,45.713601609049,2.74757482097907,3.82239588182443
"138_2",3.37739056387647,16.559918171361,44.4519630944302,2.80698520760197,3.79440912508887
"125_4",4.4765025430875,17.0567894079862,51.4775675111546,2.83654833021365,3.94114613046848
"109_1",4.91530805538033,19.4254116570375,43.960015810727,2.96658208815465,3.78328048919703
"101_6",3.66429768503752,54.1782807874251,47.0014094195504,3.99228010465525,3.85017758891045
"090_4",3.1735648007877,17.9294606192762,44.6401632585561,2.88644520458096,3.79863397529209
"091_2",3.66374283530067,15.5844505081623,42.8849528403032,2.74627365486031,3.75852101476364
"113_6",4.02413682467009,49.222408696146,68.0573887052719,3.89634898111103,4.22035130079736
"005_1",3.83531097565426,15.3870928481353,44.8650954753541,2.73352903125053,3.80366010880647
"004_2",3.05352758192393,17.350467001545,47.318599159465,2.85361942254619,3.85690343511039
"003_4",4.0603352604611,15.743207579694,44.7869459986917,2.75640900746891,3.80191671300261
"017_4",2.66586758662759,15.6736711311551,46.610338772175,2.75198230660342,3.84182237858769
"022_4",3.78120569801263,16.5261663992639,46.2610307243365,2.80494496716597,3.83429993766913
"023_1",3.70238744838855,15.9181382545876,44.2791539177723,2.76745922977046,3.79051400010983
"021_2",3.35419312181583,15.9796561189914,44.9892572896821,2.77131642064421,3.80642373437457
"031_6",3.69694375699616,91.5773634693832,45.2537258203742,4.5171841174433,3.81228500532811
"042_6",4.58501771842332,69.7943160803932,47.7714179464869,4.24555257493961,3.86642750974315
"041_6",4.53693627200929,119.57406030808,46.8849645809943,4.78393593093694,3.84769703942701
"001_1",4.10087761811447,17.0782759548538,107.383452461051,2.83780724385433,4.67640609628471
"002_1",3.77824661437367,17.9617674038406,110.410430588432,2.88824546581855,4.70420460934773
"009_2",4.0976329397189,51.5016008934137,125.048015505734,3.94161289249556,4.82869778759142
"013_4",4.72863819408951,52.4510367632814,46.6171747170805,3.9598801013444,3.84196902939199
"010_2",4.39671294443853,17.0219637593992,99.9072713975064,2.83450449600769,4.60424246976751
"047_3",4.17597439308799,16.8546191364274,44.4196736662812,2.82462475195652,3.79368247189002
"071_2",3.66559231752637,17.0949666977703,46.6128732125291,2.83878407502094,3.84187675217772
"067_3",3.4433256750666,19.3670813229735,50.5828101157317,2.96357478578534,3.92361179754219
"079_1",3.81097614216836,17.1846888959993,50.5665985456065,2.84401880690833,3.92329125053201
"076_4",4.41972863711329,113.935808248008,45.6032000012159,4.73563520425851,3.81997788952342
"084_3",3.89836086462937,34.4272606243626,44.8422837344565,3.53884871055925,3.8031515276487
"057_1",4.09775899482756,15.8694686508503,49.111883017417,2.76439705261991,3.89410102216718
"055_1",3.98318092168721,16.540564766756,49.9198811331228,2.80581583452385,3.91041934291096
"050_5",3.35739483007697,16.5214753527923,46.3960409141701,2.80466107117495,3.83721413046617
"070_2",3.77136565135277,18.6191670211838,88.9633831221074,2.92419153514384,4.48822485947911
"013_5",4.76855965006038,17.7728276883851,46.8032324496513,2.87767075659695,3.84595226997541
"076_5",4.03030497290923,17.5186731937568,46.3278232533446,2.86326735169056,3.83574271480105
"022_3",3.93563687917721,14.435666529849,45.6253478316181,2.66970198661411,3.82046343558029
"021_1",3.25342700300706,15.0408736050055,45.6560931491769,2.710771402274,3.82113707347188
"031_5",3.71526185133197,16.377326613161,46.1811717720299,2.79589785467492,3.83257217761981
"112_4",3.40049469913179,15.9995700346903,41.6255375587893,2.77256184904685,3.72871386254249
"111_1",4.00407058931639,18.7413530621244,42.0216549202035,2.93073247602479,3.73818507874897
"111_2",3.46972097430344,18.2064670540062,42.1675161047606,2.90177686360476,3.74165016407349
"110_3",3.96989454134987,16.6093718176475,44.9201480821378,2.80996710338248,3.80488642643956
"117_2",3.79758205036089,15.1919070820306,44.2581935283167,2.7207628572479,3.79004051879485
"119_6",3.66882567597859,60.5133831028253,42.0775666034156,4.10286454888501,3.73951473889176
"118_1",3.71867939798123,17.5393752128372,47.1429675420577,2.86444836560477,3.85318484720369
"139_1",3.63300318339261,18.1780611033741,43.9067063582192,2.9002154330824,3.78206707283796
"132_5",3.7556759133967,18.3893713890641,44.7780159760882,2.91177285581689,3.80171730416156
"131_1",3.46124063881967,18.0751599078745,44.9967197514714,2.89453861491438,3.80658959270165
"116_2",3.12125874964581,17.497493651283,117.34339634849,2.86205765074583,4.76510464758616
"099_2",4.08136117887081,16.5635778459482,46.6944734319982,2.8072061791202,3.84362581574466
"107_4",3.96129387513323,15.764284309554,41.6463244429053,2.75774689453894,3.72921311604897
"106_5",4.25969013911607,16.5382584802684,43.917644223472,2.80567639265349,3.78231615786362
"106_6",4.01176717329083,45.5846653138427,43.2068713721111,3.81957137298606,3.76599954214105
"109_3",3.82248058079553,17.0358663088429,47.415926859865,2.83532090446284,3.85895818196421
"104_5",3.45631332122898,16.784817005345,42.8771747968601,2.82047472809941,3.7583396283247
"103_4",4.16022845801633,17.072916534345,42.9608371772362,2.83749337952561,3.76028893737657
"104_6",2.81549918515234,49.9285012961481,43.3889136557108,3.91059200796245,3.7702039627536
"096_6",2.63899618096147,92.767170114453,46.5977793280339,4.53009280688228,3.84155288609126
"079_3",3.88964381572576,15.6228129463869,45.6510526408792,2.74873221439431,3.821026665721
"123_3",4.36119184196822,16.6087172543002,44.3408489603608,2.80992769332816,3.79190635060751
"119_5",3.88839585143751,14.9013040861647,42.286179289987,2.70144873168292,3.74446030193095
"116_5",3.56062288827276,15.1603624618845,130.069766171764,2.71868428902369,4.86807096936329
"111_6",4.20075918743483,46.9238750231368,40.5582209937083,3.84852660825097,3.70273849721914
"132_4",3.33566616752052,16.5407965608299,43.7877328168881,2.80582984809914,3.77935370548094
"091_1",4.13223345581349,21.8830593627491,43.2980491218732,3.08571279240213,3.76810757907134
"109_2",3.88026771891552,15.8324712706624,43.8711327702755,2.76206297482682,3.78125653591327
"097_4",4.39786683283483,17.905935958919,80.4998139390129,2.88513227569038,4.38825487310524
"097_5",4.420288523197,16.2693476013393,80.5523217359439,2.7892828221688,4.38890693274507
"103_1",3.77269791008224,16.5749153779904,42.9151687401145,2.80789043065862,3.75922534712364
"103_3",3.94232403180058,16.9892314430648,42.6693132343039,2.83257969881987,3.75348000225679
"078_6",2.473997960965,46.0697761089133,45.026454387141,3.83015711913383,3.80725019230915
"071_1",3.16801138102068,15.672679440003,45.0065294994642,2.7519190334546,3.80680757923243
"076_6",4.53020846093308,111.857674749216,45.3307806163096,4.71722730202573,3.81398628554813
"077_5",4.52319677997934,16.5333966435152,45.0619580183464,2.80538237430031,3.80803838764072
"077_6",4.44910052287546,17.5485608127003,46.0400987024894,2.86497194157494,3.82951272769346
"069_3",4.30230079055105,17.1523164206479,45.9317252503134,2.84213323275041,3.82715606023432
"069_4",4.30981515005327,348.544999674401,45.017871085888,5.85376734575118,3.80705954617495
"070_3",3.83104699150216,17.1677447385847,45.4482460839223,2.84303231733563,3.81657422986616
"097_3",4.30557244302777,16.0434489525675,78.7995652089617,2.77530060130497,4.36690747919584
"103_2",4.00170311952187,16.3024742056298,42.0303401534508,2.79131688804994,3.73839174209517
"119_1",2.86408672215373,17.208276461571,43.980496954924,2.84539045771102,3.78374628462903
"046_4",4.10653422345865,457.969685058224,45.2459950864077,6.12680299209434,3.81211415985128
"051_4",4.62502156552475,16.6355184462813,47.5188177764617,2.81154007497705,3.86112579630345
"056_5",5.09403117757592,18.8116398774722,45.8298113119041,2.93447582066505,3.82493478138195
"056_6",4.88993896562072,49.6234555063357,45.6416588908097,3.90446361522499,3.82082087163415
"050_6",4.41042295336769,56.7890367035672,47.470681339924,4.0393432913149,3.86011228552371
"009_1",4.20869024993342,17.5971633454498,106.858380195043,2.86773771550027,4.6715044082175
"005_3",3.5905953799738,15.5965457105024,44.7320300321844,2.74704946092256,3.80068980054603
"004_1",3.25226031826772,15.982204327073,46.2949187478679,2.77147587369554,3.83503220880327
"003_5",3.46538505357454,16.7881506575449,44.9419457058467,2.82067331955217,3.80537156145517
"016_1",3.87713393405196,15.5560160396233,45.7484008485305,2.74444744738215,3.82315683698014
"016_6",3.92984234103603,119.601591784403,46.5906953722062,4.7841661506621,3.84140085107054
"015_6",3.962717599323,114.387381938647,45.7345683058492,4.73959077512335,3.82285443003129
"031_3",4.1861820280064,16.5258349365705,45.7439596480697,2.80492491012373,3.82305975345447
"037_1",4.1244151397522,16.5456632031268,46.1811687346678,2.8061240253769,3.83257211184923
"037_6",5.10499122115574,85.1978089309702,46.4277778965709,4.44497571673194,3.83789794166989
"036_1",4.68443241674324,16.8929494510934,44.8598940841237,2.82689634263714,3.8035441680577
"036_2",4.25649565867511,15.0422961108403,44.2526579225978,2.71086597381345,3.78991543569745
"035_2",4.22607702598018,16.6171640906573,43.967732554144,2.81043614253686,3.78345601384267
"044_3",3.8292869217671,15.190756840477,49.2171720349028,2.72068714028266,3.89624258770282
"043_4",4.39280420066522,15.5586694275303,48.1986163541667,2.74461800272434,3.87533031429943
"013_6",4.347399226542,52.6185860782242,47.6463344928105,3.9630694048259,3.86380570149198
"008_1",3.57041234949655,17.4094344560157,53.3734834543157,2.85701226939353,3.97731405811123
"007_1",4.18975714278391,16.5353608608756,60.6067814883653,2.80550117025825,4.10440679256289
"035_1",4.3919268345115,15.8662466900731,44.5614488958417,2.76419400310591,3.79686911070625
"004_5",3.39675905601033,16.1430425327189,45.4610647618009,2.7814891539188,3.81685624009909
"069_6",4.51007195338296,403.697810960552,45.7246372463833,6.00066660540315,3.82263726086948
"070_4",3.9723906308695,17.1538832363433,45.8972512347582,2.84222457575617,3.82640522932028
"051_3",4.41160255023567,16.7256724235934,47.457686432391,2.81694480990526,3.85983850208218
"066_3",4.79017820817435,16.0388760859422,47.085225105709,2.77501553052841,3.85195925978757
"057_2",4.81241090270551,15.7436025424188,45.4469818155106,2.7564340949721,3.81654641171903
"048_1",3.24048787752454,15.8405534918906,47.1743796343991,2.76257332844566,3.85385094086394
"065_5",4.1070361362694,17.1070229544955,47.7866953688596,2.83948907828813,3.86674726119016
"081_1",4.69125390692614,16.4055761049536,47.2062900996768,2.79762128344069,3.8545271485362
"080_5",4.85847686804527,15.6264383055531,44.5733404048685,2.74896424294138,3.79713593153323
"084_1",4.2790333724007,16.0881066955341,128.229242081449,2.77808028444327,4.85381961583552
"106_3",4.50839651267852,15.8859949711797,41.5735536336279,2.76543790165415,3.72746423514437
"106_4",4.02787682609444,16.8555695709798,44.3479923345189,2.82468114051969,3.79206743906168
"088_6",4.65132523449442,54.4861222293386,74.9092839301156,3.99794603124965,4.31627783384476
"087_5",4.32090788167315,17.1017814268289,47.7697865018944,2.83918263509011,3.86639335809932
"093_5",4.10315546625734,16.8954869215477,45.5199559803428,2.82704654020361,3.81815082277769
"092_5",4.76602650780598,16.9227492011211,46.4373285190788,2.82865882331501,3.83810362974607
"108_6",4.61129233832493,48.0846303386805,45.0110762160138,3.87296259047098,3.80690859761694
"098_1",4.37873390885184,17.4339086179777,43.7975755852646,2.85841708097749,3.77957846391583
"099_3",4.463376333347,16.2390187568034,46.9062992865709,2.78741691152898,3.84815197957953
"110_4",2.87356752208456,16.7473376340928,42.4152065386032,2.81823929841929,3.74750694271862
"111_5",2.5475307119669,17.6126428939535,41.2224683368955,2.86861699040429,3.71898345569021
"115_6",4.46144819497006,134.771563646414,42.8003498409449,4.90358122404673,3.7565462764082
"117_6",2.42897749210782,98.5192661869529,49.3648752353233,4.59025212485831,3.89923914366881
"118_6",3.7065988215877,56.2477128742201,44.5588458304015,4.02976538024402,3.79681069381144
"070_1",4.56325320690407,16.2818076863399,89.1646588860254,2.79004839165468,4.49048476024837
"131_2",3.08870436008905,17.3625560817704,45.4815522300558,2.85431593812682,3.81730679824838
"139_6",4.68680887433196,39.6100332684896,46.2054353190725,3.67908245153475,3.83309743876673
"049_6",4.83087306555006,54.5795338705682,46.8690978017619,3.99965897494633,3.84735856280038
"087_6",3.73944653679914,52.8334421258136,49.2496995122179,3.96714436381077,3.89690326632472
"026_1",4.13308918495233,16.1271681688411,166.050666628054,2.78050531372606,5.11229296243712
"001_3",4.1604549120266,18.2483795583253,47.0418903285409,2.90407628476168,3.85103848833867
"009_3",4.13948076195974,17.9232654063846,46.9840704706089,2.88609961228492,3.84980861810435
"011_1",3.843972805617,18.2926830031216,60.2712660411156,2.9065011439967,4.09885547343188
"138_3",4.47191340739193,16.9120122494611,46.4128538124077,2.8280241534335,3.83757644268788
"132_6",3.20564341822065,67.2958647993841,44.1030492626073,4.20909879047441,3.78652892433926
"125_3",3.04913757379487,15.9010822656873,50.8267655832096,2.76638717393409,3.92842309739033
"035_3",4.83486339429991,16.7759543159594,45.0549522074921,2.81994657041752,3.80788290492719
"036_3",4.22146053906428,15.5011786943474,44.6604219212863,2.74091606583055,3.79908769377639
"023_6",4.60921088905936,105.278924404152,46.0936286480411,4.6566132509989,3.83067473325026
"005_2",4.22231641037386,15.9564716029222,42.5420378414101,2.76986449006929,3.75049271274814
"016_5",4.16172029435861,15.8684016021789,47.823327521011,2.76432981126671,3.86751354390481
"017_3",3.99416777902633,15.9977310175602,47.1201282808949,2.7724469007811,3.85270026176948
"031_2",3.91778074669114,15.7858355373096,44.1893183481522,2.75911305296953,3.78848309354624
"026_2",4.12987476667864,123.76082979033,161.030379231569,4.81835091107693,5.08159303806389
"009_4",4.36366546314303,52.39048355956,47.2765538243613,3.95872496337486,3.85601448178569
"010_3",3.84983676666782,17.5864733403866,48.2179523582651,2.86713004634499,3.87573140727786
"010_4",4.24296778100874,18.2921183405923,48.0375146515955,2.90647027530212,3.8719822608942
"011_2",3.91632602855706,70.8195816310311,63.5313896109439,4.26013553916887,4.15153410834229
"037_5",3.99416777902633,16.0411903281068,45.1890851857029,2.77515980966666,3.81085557948522
"035_4",4.20746313296355,16.1096500891789,44.7118735992211,2.77941847685237,3.80023909496441
"035_6",4.57458709520051,204.265613162828,45.0707721647171,5.31942117225229,3.80823396912107
"044_4",4.0371472945137,16.5155140995065,49.8716117279883,2.80430018760478,3.90945193762389
"041_5",3.26251021741124,16.0406196446782,46.4870485762015,2.77512423290655,3.83917374855497
"042_5",4.10864728029489,16.459274623114,46.6376067154391,2.80088912520823,3.84240722673419
"050_3",3.68611958750847,16.4258094617158,49.4526058870825,2.79885384545259,3.90101475409346
"048_2",3.94281800049504,17.496823485971,46.2116427007029,2.86201934936624,3.83323177284811
"048_3",3.37857812097418,17.0076930105868,46.3777020920625,2.8336657717299,3.83681878536631
"051_1",4.21613853374201,16.7423190099493,47.7040270311799,2.81793958652708,3.86501581846453
"055_6",3.99117898045388,47.0109606442107,45.5249624089449,3.85038077971793,3.81826079988999
"049_5",4.33917103708043,16.855959302669,47.6144943599226,2.82470426208684,3.86313721824536
"070_5",2.98124036939073,49.5961455408389,46.444486805297,3.90391311984105,3.83825776726389
"047_1",4.06819457640608,16.4427501488319,120.506379767927,2.79988465962984,4.79170269566139
"010_5",2.87317889925266,17.8470696337988,46.0435301190134,2.88183932857517,3.82958725595803
"041_4",4.50368508607797,17.4466625934618,44.7201249486177,2.85914837496778,3.80042362286391
"043_6",4.13329520776494,74.1346274599975,49.6175670822384,4.30588273030052,3.90434494607084
"037_2",3.94228680182135,15.9974982357477,45.2728792032619,2.77243234974847,3.81270816011599
"050_4",3.76116186019325,16.0134536884457,47.1721876742878,2.77342922444668,3.85380447473011
"081_3",3.37140333683187,15.4673689632014,46.1707330229691,2.73873257663677,3.83234611300038
"081_6",4.06510030337017,52.9489792065117,47.4536304163265,3.96932879341988,3.85975303248378
"057_5",4.09308312607929,18.6960482362227,47.7573879839582,2.92831217726226,3.86613377713563
"058_4",3.59778014610493,15.1424216795861,48.9078431455464,2.7175001876348,3.88993777514395
"066_2",3.33015250019233,15.5302437431085,49.2571315771671,2.74278933202188,3.89705416073237
"067_2",3.60255786436184,19.2008198201128,48.1374806555888,2.95495297708637,3.87406109728353
"079_6",3.34200714155834,49.3655355341194,48.1326328329622,3.89925251946237,3.87396038435291
"064_6",3.88541006901249,54.7457252672053,46.1420337760877,4.0026992883371,3.83172433014626
"065_6",3.94558411861431,52.6885530898064,47.8934442208843,3.96439822303196,3.86897863118553
"072_6",4.04180255720349,77.6241301524787,46.0129826509698,4.35187833442569,3.82892358821209
"073_1",3.77972660494714,15.6679909756994,44.0151509969703,2.75161983983325,3.78453391548679
"056_4",3.8032851281259,16.4342806802667,46.8118030804668,2.79936943860537,3.84613537369996
"057_6",4.38415483649342,51.2314312445999,46.6547183829077,3.93635323518725,3.84277406650675
"058_3",3.83524603257783,16.7581602771491,54.3465574589543,2.8188853203624,3.99538127133951
"066_4",3.53181904547012,16.1710627387477,48.1309157112093,2.78322339429564,3.87392470892271
"064_5",4.05341620824843,17.0346299199037,46.2611942611369,2.83524832618682,3.83430347275058
"065_4",3.14404980291157,16.7727689638087,47.3945772864112,2.81975667632625,3.85850781891621
"080_6",4.61577150293789,49.9760762542038,46.9618609129382,3.91154441600657,3.84933580235262
"077_1",4.30372568345375,17.4050193636625,119.333594020233,2.85675863379726,4.78192288225729
"071_6",4.66945406236558,92.0903114420852,45.7499351378197,4.5227697416592,3.82319037396795
"043_5",3.33581337980449,16.9089607283298,48.4623371495895,2.82784370202298,3.88078694265278
"042_4",4.40028679715062,17.3037649087588,48.4374426100269,2.85092410261064,3.88027312228761
"123_1",3.45295692789392,17.7690248959315,47.2510744666062,2.87745676704989,3.85547539371519
"123_6",4.13140266128491,153.847937550343,45.8002347840132,5.03596469609056,3.8242892173955
"108_3",3.59018972077622,16.7339998405192,44.0525492184766,2.81744256834306,3.78538322172876
"106_2",3.78389334551567,17.1084633593727,41.7723888888952,2.83957327436618,3.73223556837228
"098_3",3.86662559655204,19.2321020364128,43.1656766179142,2.95658086389263,3.76504565671612
"093_1",3.63418687639708,15.7937165308556,45.6200893168645,2.75961217301358,3.82034817469879
"093_4",3.64357735262029,19.8106972079083,46.2529107774947,2.98622205483664,3.83412439770768
"092_4",4.11316817943958,18.8875326961666,46.4034876549822,2.93850205869817,3.83737462138553
"086_4",4.15792217619128,17.549475195546,41.3537241244955,2.86502404607707,3.7221624808845
"099_5",3.70765415835722,18.0533778339229,45.2136195214209,2.89333280488429,3.81139835829698
"042_3",3.75928002371349,16.4842926620566,46.7609421241336,2.8024079676296,3.84504828447903
"043_2",3.30109572147535,17.7024704046408,47.3898069969916,2.87370420072434,3.85840716331857
"067_4",3.64987822842775,16.0419362621813,49.4070162542455,2.77520630975278,3.90009244354682
"069_2",3.62544960990886,237.572368646819,99.2149600592263,5.47047228715188,4.59728880996924
"074_2",4.14864824329215,15.6465923803861,43.6558576365062,2.75025315400507,3.77633746884934
"085_6",4.20472863887508,50.2509204137983,46.5851530780872,3.91702886346394,3.84128188689221
"086_6",3.36211187974336,53.8392378977584,43.0483117987234,3.98600253029124,3.76232301520873
"092_6",3.59393713513068,54.5562553007835,46.7545800340474,3.99923237666332,3.84491221957881
"099_6",3.44275729982016,51.4537890506734,46.5216219950952,3.94068410486815,3.83991719366119
"100_2",3.48868681960385,16.2387225960486,45.0080883775025,2.78739867376106,3.80684221534099
"100_3",3.55214797116671,16.4258544496108,44.7805182138991,2.7988565843029,3.80177318354445
"107_2",3.24370598823708,13.9068934514544,41.2650915900933,2.63238464896245,3.72001690260097
"107_3",3.71829829665443,15.6942029385369,42.082628470403,2.75329140458491,3.73963503012894
"112_5",3.55678717460156,15.1633253898753,43.5548904164011,2.71887970905405,3.77402199128562
"113_5",3.9833035098815,14.7970039827608,80.0344762539287,2.69442472668038,4.38245749501434
"115_5",4.06257501798484,20.0938060797258,42.7847200089743,3.00041161233792,3.7561810297087
"116_6",3.52085847899615,140.991387599332,164.378166057862,4.94869880765685,5.10216966393505
"124_1",3.77522756161879,14.6110159135616,40.1548669037894,2.68177575883873,3.69274365107359
"124_2",3.81746886693008,16.0045517838705,41.1212875327616,2.77287316827308,3.71652593225111
"125_2",2.997921844151,19.0876586315626,50.9493788416822,2.94904198126661,3.93083256806708
"125_6",3.95936784781242,139.249020174541,49.7695099825583,4.9362638423341,3.90740254718322
"131_6",3.47998095558632,62.3685828838115,45.6638349779454,4.13306166916096,3.82130662745524
"139_5",3.56730197021776,17.0953359857455,49.2955286883292,2.83880567693413,3.89783338095842
"005_5",3.6118028035342,15.5677444960809,46.5227341342402,2.74520111318672,3.83994109923035
"010_6",3.22560091128732,17.314504333353,47.0820694576256,2.85154455101397,3.85189223762029
"013_1",3.87715061242831,17.4635624251657,97.5740194621076,2.86011656311409,4.58061126394734
"017_5",3.42071547011092,15.970442556614,45.9259807835669,2.77073967359086,3.82703098707493
"093_3",3.99145624523928,18.8805604305803,42.4107507829286,2.93813284409991,3.74740188629912
"093_6",3.2396542975527,51.8402856870001,45.6525818245675,3.94816756296634,3.82106016238731
"098_4",3.66615746834391,16.3638480228835,43.6925767169099,2.79507451273996,3.77717821849388
"108_5",3.8047500076836,16.5312632678297,44.4574755392764,2.80525333164908,3.79453312643087
"110_5",3.81643747845835,17.5119999577533,41.7499969161845,2.86288635780812,3.73169937743302
"111_4",2.93407879022525,17.0071692928695,42.6576979818824,2.83363497826599,3.75320774960601
"112_6",3.66538231359712,48.7733504303535,44.7332572965301,3.88718406595477,3.80071723608852
"117_5",3.44904343918106,16.5012438280812,45.560114211114,2.80343576158541,3.81903264540451
"118_4",4.24287100372765,15.7344625988324,47.7641812698837,2.75585337669719,3.86627601277916
"119_4",3.8454455375905,14.3666244376757,42.5007190872183,2.66490776906435,3.74952099548649
"123_2",3.14885108248127,16.7531411721502,46.8681157525246,2.8185857733547,3.84733760955887
"124_3",3.49854639436687,16.669638709513,42.8139974719162,2.81358902343324,3.75686509285696
"125_1",2.40182202983564,17.6886734339867,52.5868653326801,2.87292451576044,3.96246638005712
"138_4",3.32346142094575,19.2902375566913,43.7932584238481,2.9595991418595,3.77947988827218
"047_2",3.53229724189869,17.4630775080223,122.145205492436,2.86008879536178,4.80521054595049
"055_4",3.66227922871259,14.8811931425765,47.857250341244,2.7000982105033,3.86822262870367
"055_5",3.6615028402323,19.9948295337409,46.7921424731901,2.99547371681812,3.8457152929555
"072_5",3.73568487608336,16.4875718782539,46.5967990470888,2.80260687759444,3.8415318487957
"073_2",3.59995851496045,17.2445974829711,45.5912695668634,2.84749890503035,3.8197162413231
"074_3",3.12713076487232,16.0571609183315,44.4820153862713,2.77615491321077,3.79508495885901
"076_2",3.73191571385861,116.413244842146,90.3373262810069,4.75714631612771,4.50355073360746
"077_2",3.86120472462073,16.7415518684539,107.340430938809,2.81789376497328,4.67600538144911
"081_2",3.09694789466592,15.7101399354554,45.953915943809,2.75430635964068,3.8276390670162
"083_1",3.46763524165366,15.8249211525313,129.129897640789,2.76158598555535,4.86081885617482
"085_1",3.2413850388492,15.0503336451663,45.7972085687909,2.71140016006319,3.82422314098304
"086_5",1.46164354550537,14.5048311184031,42.2787962143568,2.67448177451373,3.74428568884545
"091_6",3.17788723483903,56.5484362831819,42.1267572818628,4.03509755024668,3.74068310369236
"098_5",3.75781140505251,16.6573266725329,44.4143955778391,2.81285016002944,3.79356364161481
"106_1",3.23290095774602,16.1313222034769,41.6206432110619,2.78076286047489,3.72859627522046
"123_5",3.25567799560998,15.3553570671215,44.3216490018385,2.73146440774951,3.79147324846706
"107_1",2.4221805441896,18.4137073938151,41.1734914100229,2.91309535431989,3.71779463689882
"108_1",2.34441680923572,15.1618429236868,46.4620796845757,2.71878193771281,3.83863648924564
"001_5",3.91882760051308,18.2379232740262,46.9239230481525,2.90350312257347,3.84852763171698
"002_2",3.83603397088417,16.665349827437,108.758169629804,2.81333170328477,4.68912679017988
"002_3",3.6089136318418,16.4415879018857,46.8852653857813,2.79981397266969,3.84770345521136
"003_1",3.87404923617367,14.7308355663666,44.910700030196,2.68994295434884,3.80467607437955
"009_5",4.19626351149295,17.5178174692611,47.407715683718,2.86321850407599,3.85878499359162
"009_6",3.88541006901249,53.1011631144463,47.0227549012085,3.97219883223486,3.85063163138302
"016_4",3.54611082442787,15.7215673023262,45.970583138655,2.75503348319702,3.82800169493792
"022_1",3.41923525824324,15.7146682075376,45.8157169963074,2.75459455692054,3.82462719811044
"022_2",3.61446137452015,16.1598442912576,47.2887083593287,2.78252941760455,3.85627154309454
"037_4",3.70612976806369,15.6089242004623,45.3459636202427,2.74784281482138,3.81432116753365
"043_3",4.26965031986264,17.4021442026693,49.0790412156806,2.85659342866675,3.89343208451907
"047_4",2.8138669247705,17.6734238954431,44.7916771667484,2.87206203640313,3.80202234463422
"049_4",4.06231258070741,17.0987437693164,47.6661188428236,2.83900499702735,3.86422084871786
"051_6",4.03514945872398,56.3695782083432,48.8195907611608,4.03192961950993,3.88813168232339
"056_3",4.10022902765984,15.7117063154675,46.5468959200863,2.75440605970292,3.84046031879477
"064_4",3.19475433373312,17.0068300213313,47.533157648749,2.83361502933055,3.86142752327613
"065_3",3.39366747593074,16.7604574482563,46.3454319104017,2.81902238873017,3.83612273074497
"066_5",3.76934776209314,15.8796305812611,44.9133891032481,2.76503719240363,3.80473594858654
"071_4",3.82289270293324,16.0881610611907,44.9602079658283,2.77808366368271,3.80577783114921
"074_1",3.20926943086197,15.7753888937035,44.6450193618429,2.75845106065612,3.79874275265355
"035_5",4.32045725888474,16.1732890414919,43.4542017093436,2.78336105683177,3.77170754920736
"036_4",3.78736159431677,16.3949858025027,43.8806334640401,2.79697554433117,3.78147307158451
"036_5",4.15527804190262,15.1624466273042,45.3626165353336,2.71882175421808,3.81468834151541
"007_3",3.32223447175773,17.2440870486328,47.944841035085,2.84746930492555,3.870051205032
"008_2",3.92079451708999,17.3356756850871,59.0236595681009,2.85276655646141,4.07793837315168
"031_1",3.99619945293826,16.1054128657159,44.7757459220568,2.7791554183264,3.80166660715043
"002_4",3.5384278478324,17.66105335759,47.7953593992398,2.87136183991968,3.86692855108657
"002_5",3.41767762740617,17.4469288059516,46.8479839962123,2.85916363349975,3.84690797672788
"005_4",3.6482101755785,14.4046466150029,45.1836530848522,2.66755083612887,3.8107353640096
"008_3",3.54994303575083,17.4394949533526,47.1678848198963,2.85873745896475,3.85371325465192
"011_3",3.33830517716891,18.7867765027193,48.1981417598048,2.93315324483495,3.87532046761223
"013_2",4.59004874857646,53.8787361814098,98.448445801362,3.98673589509427,4.5895330182806
"015_5",3.73550831590881,19.0663963415856,45.8095746868758,2.94792743172827,3.82449312356993
"019_1",3.99954145722214,19.0442932147174,97.5445031978961,2.94676748791178,4.5803087169207
"019_2",4.21876936808112,55.6609194322733,83.6717425819491,4.01927827468703,4.42690131693358
"023_5",4.0076650015544,14.9973226373278,46.6238020469695,2.70787169432601,3.84211118427132
"026_3",3.76857274501381,17.4877626763516,44.0741495420905,2.86150136068517,3.78587343239931
"026_4",3.82313502769582,136.760412665304,44.7684052601505,4.91823058220808,3.80150265089364
"037_3",4.18679714315987,15.4515046363433,45.8771848800794,2.73770638606749,3.82596793205433
"036_6",4.3143543833098,104.818188337066,44.0985524559958,4.65222730966299,3.786426957787
"007_5",2.45767036286346,17.1489408200543,48.0852995118439,2.84193641194114,3.87297650694496
"008_4",2.16986083960938,17.8210126937571,46.9554260810253,2.88037824948278,3.84919877045724
"011_4",3.09893363706482,70.1682116719279,47.3726765695423,4.25089538328927,3.85804561881295
"023_4",4.69544265218424,16.5350728747453,45.1011187560642,2.80548375372645,3.80890705232212
